"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
1213,1393347807000,1393349020000,312,"Allen St & E Houston St",40.722055,-73.989111,382,"University Pl & E 14 St",40.73492695,-73.99200509,19517,"Subscriber",1985,1
165,1393350480000,1393350645000,311,"Norfolk St & Broome St",40.7172274,-73.98802084,356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206000001,17902,"Subscriber",1981,1
304,1393351871000,1393352175000,519,"Pershing Square N",40.75188406,-73.97770164,455,"1 Ave & E 44 St",40.75001986,-73.96905301,17453,"Subscriber",1958,1
262,1393356755000,1393357017000,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,15143,"Subscriber",1980,1
388,1393358077000,1393358465000,376,"John St & William St",40.70862144,-74.00722156,427,"State St",40.70251526,-74.01427023000001,18505,"Subscriber",1985,2
840,1393361297000,1393362137000,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,458,"11 Ave & W 27 St",40.751396,-74.005226,20356,"Subscriber",1989,1
509,1393362208000,1393362717000,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,16010,"Subscriber",1971,1
348,1393365158000,1393365506000,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,442,"W 27 St & 7 Ave",40.746647,-73.993915,16350,"Subscriber",1984,1
867,1393366271000,1393367138000,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,412,"Forsyth St & Canal St",40.7158155,-73.99422366,18279,"Subscriber",1982,1
1151,1393368704000,1393369855000,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,497,"E 17 St & Broadway",40.737049840000005,-73.99009296,19860,"Subscriber",1987,1
585,1393369980000,1393370565000,263,"Elizabeth St & Hester St",40.717290000000006,-73.996375,349,"Rivington St & Ridge St",40.71850211,-73.98329859,20265,"Subscriber",1980,1
252,1393370838000,1393371090000,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,15168,"Subscriber",1966,2
602,1393373481000,1393374083000,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,458,"11 Ave & W 27 St",40.751396,-74.005226,19623,"Subscriber",1955,1
547,1393373697000,1393374244000,497,"E 17 St & Broadway",40.73704984,-73.99009296,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,18374,"Subscriber",1982,1
209,1393375902000,1393376111000,490,"8 Ave & W 33 St",40.751551,-73.993934,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,19275,"Subscriber",1975,1
735,1393376619000,1393377354000,311,"Norfolk St & Broome St",40.7172274,-73.98802084,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,17241,"Subscriber",1992,1
215,1393377298000,1393377513000,160,"E 37 St & Lexington Ave",40.748238,-73.97831099999999,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,16542,"Subscriber",1988,1
319,1393379644000,1393379963000,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,520,"W 52 St & 5 Ave",40.759922620000005,-73.97648516,19551,"Subscriber",1981,1
308,1393381175000,1393381483000,386,"Centre St & Worth St",40.71494807,-74.00234482,417,"Barclay St & Church St",40.71291224,-74.01020234,18959,"Subscriber",1978,1
389,1393381395000,1393381784000,347,"W Houston St & Hudson St",40.72873888,-74.00748842,404,"9 Ave & W 14 St",40.7405826,-74.00550867,15236,"Subscriber",1977,1
680,1393384660000,1393385340000,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,448,"W 37 St & 10 Ave",40.756603590000005,-73.99790089999999,20759,"Subscriber",1980,1
295,1393385643000,1393385938000,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,441,"E 52 St & 2 Ave",40.756014,-73.967416,20552,"Subscriber",1968,1
1028,1393390082000,1393391110000,426,"West St & Chambers St",40.71754834,-74.01322069,2009,"Catherine St & Monroe St",40.71117444,-73.99682619000001,18007,"Subscriber",1987,1
523,1393395791000,1393396314000,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,19071,"Subscriber",1981,1
304,1393424155000,1393424459000,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,387,"Centre St & Chambers St",40.71273266,-74.0046073,20327,"Subscriber",1973,1
515,1393429821000,1393430336000,379,"W 31 St & 7 Ave",40.749156,-73.9916,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,20019,"Subscriber",1975,1
481,1393431508000,1393431989000,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,474,"5 Ave & E 29 St",40.745167699999996,-73.98683077,16429,"Subscriber",1968,1
301,1393431884000,1393432185000,128,"MacDougal St & Prince St",40.72710258,-74.00297088,248,"Laight St & Hudson St",40.721853790000004,-74.00771779,17388,"Subscriber",1982,1
930,1393432136000,1393433066000,514,"12 Ave & W 40 St",40.76087502,-74.00277668,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,16159,"Subscriber",1974,1
443,1393433462000,1393433905000,501,"FDR Drive & E 35 St",40.744219,-73.97121214,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,15455,"Subscriber",1978,1
390,1393455395000,1393455785000,307,"Canal St & Rutgers St",40.714274870000004,-73.98990025,317,"E 6 St & Avenue B",40.72453734,-73.98185424,14712,"Subscriber",1991,1
418,1393455629000,1393456047000,499,"Broadway & W 60 St",40.76915505,-73.98191841,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,19318,"Subscriber",1966,1
488,1393457015000,1393457503000,497,"E 17 St & Broadway",40.73704984,-73.99009296,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,16981,"Subscriber",1979,1
672,1393459526000,1393460198000,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,434,"9 Ave & W 18 St",40.74317449,-74.00366443,19057,"Subscriber",1943,1
286,1393463003000,1393463289000,319,"Park Pl & Church St",40.71336124,-74.00937622000001,257,"Lispenard St & Broadway",40.71939226,-74.00247214,17467,"Subscriber",1955,1
672,1393463050000,1393463722000,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,505,"6 Ave & W 33 St",40.74901271,-73.98848395,19318,"Subscriber",1969,2
916,1393463891000,1393464807000,2012,"E 27 St & 1 Ave",40.739444999999996,-73.976806,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,18237,"Subscriber",1970,1
679,1393464832000,1393465511000,352,"W 56 St & 6 Ave",40.76340613,-73.97722479000001,516,"E 47 St & 1 Ave",40.75206862,-73.96784384,16659,"Subscriber",1980,2
214,1393467278000,1393467492000,448,"W 37 St & 10 Ave",40.75660359,-73.99790089999999,490,"8 Ave & W 33 St",40.751551,-73.993934,21371,"Subscriber",1982,1
391,1393467603000,1393467994000,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,195,"Liberty St & Broadway",40.70905623,-74.01043382,18564,"Subscriber",1989,1
819,1393469497000,1393470316000,2004,"6 Ave & Broome St",40.724399,-74.00470399999999,496,"E 16 St & 5 Ave",40.737261860000004,-73.99238967000001,19233,"Subscriber",1985,1
448,1393471204000,1393471652000,466,"W 25 St & 6 Ave",40.743954110000004,-73.99144871,212,"W 16 St & The High Line",40.74334935,-74.00681753,15434,"Subscriber",1990,1
117,1393476231000,1393476348000,147,"Greenwich St & Warren St",40.71542197,-74.01121978,319,"Park Pl & Church St",40.71336124,-74.00937622000001,20077,"Subscriber",1991,1
336,1393510978000,1393511314000,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,15877,"Subscriber",1952,1
232,1393514256000,1393514488000,307,"Canal St & Rutgers St",40.714274870000004,-73.98990025,502,"Henry St & Grand St",40.714214999999996,-73.981346,20548,"Subscriber",1982,2
458,1393515714000,1393516172000,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,15990,"Subscriber",1948,2
871,1393516428000,1393517299000,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,448,"W 37 St & 10 Ave",40.75660359,-73.99790089999999,18146,"Subscriber",1973,1
672,1393516782000,1393517454000,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,16079,"Subscriber",1990,1
105,1393517856000,1393517961000,457,"Broadway & W 58 St",40.76695317,-73.98169333,469,"Broadway & W 53 St",40.76344058,-73.98268129,15504,"Subscriber",1976,1
686,1393518083000,1393518769000,514,"12 Ave & W 40 St",40.76087502,-74.00277668,463,"9 Ave & W 16 St",40.74206539,-74.00443172,18883,"Subscriber",1978,1
833,1393519591000,1393520424000,127,"Barrow St & Hudson St",40.73172428,-74.00674436,417,"Barclay St & Church St",40.71291224,-74.01020234,20087,"Subscriber",1967,1
618,1393521328000,1393521946000,469,"Broadway & W 53 St",40.76344058,-73.98268129,517,"Pershing Square S",40.75149263,-73.97798848000001,20962,"Subscriber",1970,1
1205,1393522447000,1393523652000,279,"Sands St & Gold St",40.69986937,-73.98271933,319,"Park Pl & Church St",40.71336124,-74.00937622000001,16132,"Subscriber",1991,1
428,1393532554000,1393532982000,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,18906,"Subscriber",1955,2
677,1393536750000,1393537427000,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,16380,"Subscriber",1956,1
375,1393541040000,1393541415000,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,490,"8 Ave & W 33 St",40.751551,-73.993934,20804,"Subscriber",1962,1
1057,1393542711000,1393543768000,150,"E 2 St & Avenue C",40.7208736,-73.98085795,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,17782,"Subscriber",1963,2
772,1393550158000,1393550930000,402,"Broadway & E 22 St",40.7403432,-73.98955109,448,"W 37 St & 10 Ave",40.75660359,-73.99790089999999,18940,"Subscriber",1969,2
635,1393555275000,1393555910000,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,18454,"Subscriber",1982,2
225,1393555357000,1393555582000,361,"Allen St & Hester St",40.71605866,-73.99190759,401,"Allen St & Rivington St",40.72019576,-73.98997825000001,16454,"Subscriber",1972,1
632,1393555666000,1393556298000,352,"W 56 St & 6 Ave",40.76340613,-73.97722479000001,517,"Pershing Square S",40.75149263,-73.97798848000001,17861,"Subscriber",1983,1
490,1393555725000,1393556215000,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,348,"W Broadway & Spring St",40.72490985,-74.00154702,16033,"Subscriber",1978,1
329,1393555887000,1393556216000,3002,"South End Ave & Liberty St",40.711512,-74.015756,249,"Harrison St & Hudson St",40.71870987,-74.0090009,18814,"Subscriber",1969,1
262,1393557513000,1393557775000,497,"E 17 St & Broadway",40.73704984,-73.99009296,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,16274,"Subscriber",1981,1
148,1393558121000,1393558269000,307,"Canal St & Rutgers St",40.714274870000004,-73.98990025,340,"Madison St & Clinton St",40.71269042,-73.98776323,20019,"Subscriber",1957,1
218,1393559733000,1393559951000,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,19838,"Subscriber",1982,1
366,1393560023000,1393560389000,411,"E 6 St & Avenue D",40.72228087,-73.97668709,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,15216,"Subscriber",1988,1
1101,1393562590000,1393563691000,436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.96319799999999,21081,"Subscriber",1983,1
317,1393564759000,1393565076000,301,"E 2 St & Avenue B",40.72217444,-73.98368779,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,20712,"Subscriber",1984,1
344,1393593196000,1393593540000,128,"MacDougal St & Prince St",40.72710258,-74.00297088,229,"Great Jones St",40.72743423,-73.99379025,16221,"Subscriber",1950,1
356,1393601450000,1393601806000,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,20233,"Subscriber",1977,1
333,1393602756000,1393603089000,463,"9 Ave & W 16 St",40.74206539,-74.00443172,496,"E 16 St & 5 Ave",40.737261860000004,-73.99238967000001,17367,"Subscriber",1973,1
678,1393603578000,1393604256000,447,"8 Ave & W 52 St",40.76370739,-73.98516149999999,367,"E 53 St & Lexington Ave",40.75828065,-73.97069431,20327,"Subscriber",1954,1
204,1393607447000,1393607651000,442,"W 27 St & 7 Ave",40.746646999999996,-73.993915,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,20209,"Subscriber",1953,1
510,1393607768000,1393608278000,497,"E 17 St & Broadway",40.73704984,-73.99009296,509,"9 Ave & W 22 St",40.7454973,-74.00197139000001,20886,"Subscriber",1971,1
523,1393611690000,1393612213000,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,18289,"Subscriber",1973,1
731,1393612812000,1393613543000,267,"Broadway & W 36 St",40.75097711,-73.98765428,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,16889,"Customer",,0
172,1393622097000,1393622269000,455,"1 Ave & E 44 St",40.75001986,-73.96905301,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,18005,"Subscriber",1966,1
391,1393628718000,1393629109000,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,14826,"Subscriber",1973,1
1228,1393630359000,1393631587000,387,"Centre St & Chambers St",40.71273266,-74.0046073,310,"State St & Smith St",40.68926942,-73.98912867,18423,"Subscriber",1977,2
1417,1393630715000,1393632132000,257,"Lispenard St & Broadway",40.71939226,-74.00247214,238,"Bank St & Washington St",40.7361967,-74.00859207,18792,"Subscriber",1963,2
859,1393632923000,1393633782000,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,20978,"Subscriber",1974,1
280,1393634358000,1393634638000,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,499,"Broadway & W 60 St",40.76915505,-73.98191841,17973,"Subscriber",1978,1
995,1393636867000,1393637862000,387,"Centre St & Chambers St",40.71273266,-74.0046073,445,"E 10 St & Avenue A",40.72740794,-73.98142006,17171,"Subscriber",1977,1
359,1393637776000,1393638135000,466,"W 25 St & 6 Ave",40.743954110000004,-73.99144871,352,"W 56 St & 6 Ave",40.76340613,-73.97722479000001,18716,"Subscriber",1992,1
889,1393638885000,1393639774000,503,"E 20 St & Park Ave",40.73827428,-73.98751968,349,"Rivington St & Ridge St",40.71850211,-73.98329859,15570,"Subscriber",1989,1
1125,1393640098000,1393641223000,459,"W 20 St & 11 Ave",40.746745,-74.007756,360,"William St & Pine St",40.70717936,-74.00887308,16725,"Subscriber",1982,1
945,1393640913000,1393641858000,116,"W 17 St & 8 Ave",40.741776030000004,-74.00149746,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,20723,"Subscriber",1981,1
475,1393643000000,1393643475000,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,16804,"Subscriber",1991,1
768,1393645192000,1393645960000,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,447,"8 Ave & W 52 St",40.76370739,-73.98516149999999,15298,"Subscriber",1980,1
834,1393647025000,1393647859000,448,"W 37 St & 10 Ave",40.75660359,-73.99790089999999,497,"E 17 St & Broadway",40.73704984,-73.99009296,19908,"Subscriber",1986,2
401,1393653682000,1393654083000,500,"Broadway & W 51 St",40.76228826,-73.98336183,367,"E 53 St & Lexington Ave",40.75828065,-73.97069431,17051,"Subscriber",1984,1
191,1393669044000,1393669235000,361,"Allen St & Hester St",40.71605866,-73.99190759,331,"Pike St & Monroe St",40.71173107,-73.99193043,15706,"Subscriber",1983,1
1231,1393690660000,1393691891000,247,"Perry St & Bleecker St",40.73535398,-74.00483091000001,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,17988,"Subscriber",1970,1
552,1393694846000,1393695398000,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,379,"W 31 St & 7 Ave",40.749156,-73.9916,16501,"Subscriber",1988,1
2123,1393708723000,1393710846000,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,15419,"Subscriber",1958,1
1219,1393711595000,1393712814000,128,"MacDougal St & Prince St",40.72710258,-74.00297088,514,"12 Ave & W 40 St",40.76087502,-74.00277668,16234,"Subscriber",1987,1
522,1393715242000,1393715764000,285,"Broadway & E 14 St",40.73454567,-73.99074142,498,"Broadway & W 32 St",40.74854862,-73.98808416,21389,"Subscriber",1976,1
572,1393715672000,1393716244000,489,"10 Ave & W 28 St",40.75066386,-74.00176802,474,"5 Ave & E 29 St",40.7451677,-73.98683077,14819,"Subscriber",1985,1
1810,1393716415000,1393718225000,468,"Broadway & W 55 St",40.765265400000004,-73.98192338,469,"Broadway & W 53 St",40.76344058,-73.98268129,15591,"Customer",,0
556,1393716940000,1393717496000,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,342,"Columbia St & Rivington St",40.717399730000004,-73.98016555000001,17159,"Subscriber",1964,1
594,1393720726000,1393721320000,412,"Forsyth St & Canal St",40.7158155,-73.99422366,502,"Henry St & Grand St",40.714215,-73.981346,17751,"Subscriber",1956,1
851,1393723119000,1393723970000,72,"W 52 St & 11 Ave",40.767272160000005,-73.99392888,446,"W 24 St & 7 Ave",40.744876340000005,-73.99529885,18171,"Subscriber",1970,1
564,1393730105000,1393730669000,313,"Washington Ave & Park Ave",40.69610226,-73.96751037,364,"Lafayette Ave & Classon Ave",40.689004430000004,-73.96023854,20072,"Subscriber",1975,2
241,1393734268000,1393734509000,519,"E 42 St & Vanderbilt Ave",40.752416000000004,-73.97837,263,"Elizabeth St & Hester St",40.71729,-73.996375,18400,"Subscriber",1987,1
321,1393786013000,1393786334000,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,236,"St Marks Pl & 2 Ave",40.728418600000005,-73.98713956,19905,"Subscriber",1972,2
185,1393789845000,1393790030000,237,"E 11 St & 2 Ave",40.730473090000004,-73.98672378,293,"Lafayette St & E 8 St",40.730286660000004,-73.9907647,21211,"Subscriber",1986,2
308,1393792841000,1393793149000,323,"Lawrence St & Willoughby St",40.69236178,-73.98631746000001,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,18246,"Subscriber",1971,1
651,1393800116000,1393800767000,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,385,"E 55 St & 2 Ave",40.757973220000004,-73.96603308,14570,"Subscriber",1990,2
304,1393803164000,1393803468000,463,"9 Ave & W 16 St",40.74206539,-74.00443172,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,19267,"Subscriber",1958,1
415,1393806843000,1393807258000,496,"E 16 St & 5 Ave",40.737261860000004,-73.99238967000001,404,"9 Ave & W 14 St",40.7405826,-74.00550867,17708,"Subscriber",1980,2
398,1393808738000,1393809136000,233,"Joralemon St & Adams St",40.69246277,-73.98963911,416,"Cumberland St & Lafayette Ave",40.687534060000004,-73.97265183,14793,"Subscriber",1970,1
912,1393810699000,1393811611000,411,"E 6 St & Avenue D",40.72228087,-73.97668709,331,"Pike St & Monroe St",40.71173107,-73.99193043,17861,"Subscriber",1981,1
653,1393860433000,1393861086000,359,"E 47 St & Park Ave",40.75510267,-73.97498696000001,72,"W 52 St & 11 Ave",40.767272160000005,-73.99392888,19746,"Subscriber",1965,1
2176,1393862986000,1393865162000,302,"Avenue D & E 3 St",40.720828340000004,-73.97793172,533,"Broadway & W 39 St",40.75299641,-73.98721619,18427,"Subscriber",1962,2
462,1393864375000,1393864837000,501,"FDR Drive & E 35 St",40.744219,-73.97121214,359,"E 47 St & Park Ave",40.75510267,-73.97498696000001,19637,"Subscriber",1979,1
297,1393867107000,1393867404000,503,"E 20 St & Park Ave",40.73827428,-73.98751968,293,"Lafayette St & E 8 St",40.730286660000004,-73.9907647,20738,"Subscriber",1978,1
339,1393869322000,1393869661000,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,465,"Broadway & W 41 St",40.75513557,-73.98658032,16273,"Subscriber",1981,1
365,1393870524000,1393870889000,448,"W 37 St & 10 Ave",40.756603590000005,-73.9979009,465,"Broadway & W 41 St",40.75513557,-73.98658032,18465,"Subscriber",1977,1
