Code,Name,dispCode,updatedCode
U+1F91B U+1F3FF,left-facing fist: dark skin tone,U0001F91B U0001F3FF,U0001F91B U0001F3FF
U+1F91C,right-facing fist,U0001F91C,U0001F91C
U+1F91C U+1F3FB,right-facing fist: light skin tone,U0001F91C U0001F3FB,U0001F91C U0001F3FB
U+1F91C U+1F3FC,right-facing fist: medium-light skin tone,U0001F91C U0001F3FC,U0001F91C U0001F3FC
U+1F91C U+1F3FD,right-facing fist: medium skin tone,U0001F91C U0001F3FD,U0001F91C U0001F3FD
U+1F91C U+1F3FE,right-facing fist: medium-dark skin tone,U0001F91C U0001F3FE,U0001F91C U0001F3FE
U+1F91C U+1F3FF,right-facing fist: dark skin tone,U0001F91C U0001F3FF,U0001F91C U0001F3FF
U+1F91A,raised back of hand,U0001F91A,U0001F91A
U+1F91A U+1F3FB,raised back of hand: light skin tone,U0001F91A U0001F3FB,U0001F91A U0001F3FB
U+1F91A U+1F3FC,raised back of hand: medium-light skin tone,U0001F91A U0001F3FC,U0001F91A U0001F3FC
U+1F91A U+1F3FD,raised back of hand: medium skin tone,U0001F91A U0001F3FD,U0001F91A U0001F3FD
U+1F91A U+1F3FE,raised back of hand: medium-dark skin tone,U0001F91A U0001F3FE,U0001F91A U0001F3FE
U+1F91A U+1F3FF,raised back of hand: dark skin tone,U0001F91A U0001F3FF,U0001F91A U0001F3FF
U+1F44B,waving hand,U0001F44B,U0001F44B
U+1F44B U+1F3FB,waving hand: light skin tone,U0001F44B U0001F3FB,U0001F44B U0001F3FB
U+1F44B U+1F3FC,waving hand: medium-light skin tone,U0001F44B U0001F3FC,U0001F44B U0001F3FC
U+1F44B U+1F3FD,waving hand: medium skin tone,U0001F44B U0001F3FD,U0001F44B U0001F3FD
U+1F44B U+1F3FE,waving hand: medium-dark skin tone,U0001F44B U0001F3FE,U0001F44B U0001F3FE
U+1F44B U+1F3FF,waving hand: dark skin tone,U0001F44B U0001F3FF,U0001F44B U0001F3FF
U+1F44F,clapping hands,U0001F44F,U0001F44F
U+1F44F U+1F3FB,clapping hands: light skin tone,U0001F44F U0001F3FB,U0001F44F U0001F3FB
U+1F44F U+1F3FC,clapping hands: medium-light skin tone,U0001F44F U0001F3FC,U0001F44F U0001F3FC
U+1F44F U+1F3FD,clapping hands: medium skin tone,U0001F44F U0001F3FD,U0001F44F U0001F3FD
U+1F44F U+1F3FE,clapping hands: medium-dark skin tone,U0001F44F U0001F3FE,U0001F44F U0001F3FE
U+1F44F U+1F3FF,clapping hands: dark skin tone,U0001F44F U0001F3FF,U0001F44F U0001F3FF
U+270D,writing hand,U000270D,U0000270D
U+270D U+1F3FB,writing hand: light skin tone,U000270D U0001F3FB,U0000270D U0001F3FB
U+270D U+1F3FC,writing hand: medium-light skin tone,U000270D U0001F3FC,U0000270D U0001F3FC
U+270D U+1F3FD,writing hand: medium skin tone,U000270D U0001F3FD,U0000270D U0001F3FD
U+270D U+1F3FE,writing hand: medium-dark skin tone,U000270D U0001F3FE,U0000270D U0001F3FE
U+270D U+1F3FF,writing hand: dark skin tone,U000270D U0001F3FF,U0000270D U0001F3FF
U+1F450,open hands,U0001F450,U0001F450
U+1F450 U+1F3FB,open hands: light skin tone,U0001F450 U0001F3FB,U0001F450 U0001F3FB
U+1F450 U+1F3FC,open hands: medium-light skin tone,U0001F450 U0001F3FC,U0001F450 U0001F3FC
U+1F450 U+1F3FD,open hands: medium skin tone,U0001F450 U0001F3FD,U0001F450 U0001F3FD
U+1F450 U+1F3FE,open hands: medium-dark skin tone,U0001F450 U0001F3FE,U0001F450 U0001F3FE
U+1F450 U+1F3FF,open hands: dark skin tone,U0001F450 U0001F3FF,U0001F450 U0001F3FF
U+1F64C,raising hands,U0001F64C,U0001F64C
U+1F64C U+1F3FB,raising hands: light skin tone,U0001F64C U0001F3FB,U0001F64C U0001F3FB
U+1F64C U+1F3FC,raising hands: medium-light skin tone,U0001F64C U0001F3FC,U0001F64C U0001F3FC
U+1F64C U+1F3FD,raising hands: medium skin tone,U0001F64C U0001F3FD,U0001F64C U0001F3FD
U+1F64C U+1F3FE,raising hands: medium-dark skin tone,U0001F64C U0001F3FE,U0001F64C U0001F3FE
U+1F64C U+1F3FF,raising hands: dark skin tone,U0001F64C U0001F3FF,U0001F64C U0001F3FF
U+1F64F,folded hands,U0001F64F,U0001F64F
U+1F64F U+1F3FB,folded hands: light skin tone,U0001F64F U0001F3FB,U0001F64F U0001F3FB
U+1F64F U+1F3FC,folded hands: medium-light skin tone,U0001F64F U0001F3FC,U0001F64F U0001F3FC
U+1F64F U+1F3FD,folded hands: medium skin tone,U0001F64F U0001F3FD,U0001F64F U0001F3FD
U+1F64F U+1F3FE,folded hands: medium-dark skin tone,U0001F64F U0001F3FE,U0001F64F U0001F3FE
U+1F64F U+1F3FF,folded hands: dark skin tone,U0001F64F U0001F3FF,U0001F64F U0001F3FF
U+1F91D,handshake,U0001F91D,U0001F91D
U+1F485,nail polish,U0001F485,U0001F485
U+1F485 U+1F3FB,nail polish: light skin tone,U0001F485 U0001F3FB,U0001F485 U0001F3FB
U+1F485 U+1F3FC,nail polish: medium-light skin tone,U0001F485 U0001F3FC,U0001F485 U0001F3FC
U+1F485 U+1F3FD,nail polish: medium skin tone,U0001F485 U0001F3FD,U0001F485 U0001F3FD
U+1F485 U+1F3FE,nail polish: medium-dark skin tone,U0001F485 U0001F3FE,U0001F485 U0001F3FE
U+1F485 U+1F3FF,nail polish: dark skin tone,U0001F485 U0001F3FF,U0001F485 U0001F3FF
U+1F442,ear,U0001F442,U0001F442
U+1F442 U+1F3FB,ear: light skin tone,U0001F442 U0001F3FB,U0001F442 U0001F3FB
U+1F442 U+1F3FC,ear: medium-light skin tone,U0001F442 U0001F3FC,U0001F442 U0001F3FC
U+1F442 U+1F3FD,ear: medium skin tone,U0001F442 U0001F3FD,U0001F442 U0001F3FD
U+1F442 U+1F3FE,ear: medium-dark skin tone,U0001F442 U0001F3FE,U0001F442 U0001F3FE
U+1F442 U+1F3FF,ear: dark skin tone,U0001F442 U0001F3FF,U0001F442 U0001F3FF
U+1F443,nose,U0001F443,U0001F443
U+1F443 U+1F3FB,nose: light skin tone,U0001F443 U0001F3FB,U0001F443 U0001F3FB
U+1F443 U+1F3FC,nose: medium-light skin tone,U0001F443 U0001F3FC,U0001F443 U0001F3FC
U+1F443 U+1F3FD,nose: medium skin tone,U0001F443 U0001F3FD,U0001F443 U0001F3FD
U+1F443 U+1F3FE,nose: medium-dark skin tone,U0001F443 U0001F3FE,U0001F443 U0001F3FE
U+1F443 U+1F3FF,nose: dark skin tone,U0001F443 U0001F3FF,U0001F443 U0001F3FF
U+1F463,footprints,U0001F463,U0001F463
U+1F440,eyes,U0001F440,U0001F440
U+1F441,eye,U0001F441,U0001F441
U+1F441 U+FE0F U+200D U+1F5E8 U+FE0F,eye in speech bubble,U0001F441 U000FE0F U000200D U0001F5E8 U000FE0F,U0001F441 U0000FE0F U0000200D U0001F5E8 U0000FE0F
U+1F445,tongue,U0001F445,U0001F445
U+1F444,mouth,U0001F444,U0001F444
U+1F48B,kiss mark,U0001F48B,U0001F48B
U+1F498,heart with arrow,U0001F498,U0001F498
U+2764,red heart,U0002764,U00002764
U+1F493,beating heart,U0001F493,U0001F493
U+1F494,broken heart,U0001F494,U0001F494
U+1F495,two hearts,U0001F495,U0001F495
U+1F496,sparkling heart,U0001F496,U0001F496
U+1F497,growing heart,U0001F497,U0001F497
U+1F499,blue heart,U0001F499,U0001F499
U+1F49A,green heart,U0001F49A,U0001F49A
U+1F49B,yellow heart,U0001F49B,U0001F49B
U+1F49C,purple heart,U0001F49C,U0001F49C
U+1F5A4,black heart,U0001F5A4,U0001F5A4
U+1F49D,heart with ribbon,U0001F49D,U0001F49D
U+1F49E,revolving hearts,U0001F49E,U0001F49E
U+1F49F,heart decoration,U0001F49F,U0001F49F
U+2763,heavy heart exclamation,U0002763,U00002763
U+1F48C,love letter,U0001F48C,U0001F48C
U+1F4A4,zzz,U0001F4A4,U0001F4A4
U+1F4A2,anger symbol,U0001F4A2,U0001F4A2
U+1F4A3,bomb,U0001F4A3,U0001F4A3
U+1F4A5,collision,U0001F4A5,U0001F4A5
U+1F4A6,sweat droplets,U0001F4A6,U0001F4A6
U+1F4A8,dashing away,U0001F4A8,U0001F4A8
U+1F4AB,dizzy,U0001F4AB,U0001F4AB
U+1F4AC,speech balloon,U0001F4AC,U0001F4AC
U+1F5E8,left speech bubble,U0001F5E8,U0001F5E8
U+1F5EF,right anger bubble,U0001F5EF,U0001F5EF
U+1F4AD,thought balloon,U0001F4AD,U0001F4AD
U+1F573,hole,U0001F573,U0001F573
U+1F453,glasses,U0001F453,U0001F453
U+1F576,sunglasses,U0001F576,U0001F576
U+1F454,necktie,U0001F454,U0001F454
U+1F455,t-shirt,U0001F455,U0001F455
U+1F456,jeans,U0001F456,U0001F456
U+1F457,dress,U0001F457,U0001F457
U+1F458,kimono,U0001F458,U0001F458
U+1F459,bikini,U0001F459,U0001F459
U+1F45A,womanÕs clothes,U0001F45A,U0001F45A
U+1F45B,purse,U0001F45B,U0001F45B
U+1F45C,handbag,U0001F45C,U0001F45C
U+1F45D,clutch bag,U0001F45D,U0001F45D
U+1F6CD,shopping bags,U0001F6CD,U0001F6CD
U+1F392,school backpack,U0001F392,U0001F392
U+1F45E,manÕs shoe,U0001F45E,U0001F45E
U+1F45F,running shoe,U0001F45F,U0001F45F
U+1F460,high-heeled shoe,U0001F460,U0001F460
U+1F461,womanÕs sandal,U0001F461,U0001F461
U+1F462,womanÕs boot,U0001F462,U0001F462
U+1F451,crown,U0001F451,U0001F451
U+1F452,womanÕs hat,U0001F452,U0001F452
U+1F3A9,top hat,U0001F3A9,U0001F3A9
U+1F393,graduation cap,U0001F393,U0001F393
